customer_id,age,gender,state,city,zone,education_level,occupation,primary_language,income_level,provider,plan_type,tenure_months,registration_date,monthly_charges,total_charges,data_usage_gb,voice_usage_minutes,sms_usage,network_type,call_drop_rate,network_downtime_hours,internet_speed_mbps,customer_service_calls,complaint_resolution_time,satisfaction_score,payment_method,late_payments,has_caller_tune,has_data_rollover,has_international_roaming,uses_mobile_money,uses_ussd_banking,subscribes_to_news,uses_social_bundles,family_plan,referrals_made,competitor_offers_received,device_age_years,smartphone_user,churn
NIG019527,57,Male,Imo,Imo City,South East,PhD,IT Professional,English,Middle,Airtel,Prepaid,35,2022-09-06,4586.88,169905.72,10.2,489.25,35,3G,0.224,0.24,6.53,4,20.93,9.7,Mobile Money,0,0,0,0,1,1,0,1,0,1,3,0.2,1,0
NIG019528,19,Male,Kano,Rano,North West,Primary,Entrepreneur,Yoruba,Low,Glo,Prepaid,27,2023-05-04,3233.42,78347.68,5.46,330.37,58,4G,0.148,0.24,56.49,1,26.96,1.9,Mobile Money,0,1,0,0,1,0,0,1,0,0,2,2,1,0
NIG019529,59,Male,Ogun,Ogun City,South West,Secondary,Entrepreneur,English,Low,MTN,Postpaid,59,2020-09-16,12355.79,616226.81,2.7,240.17,56,4G,0.032,0.92,6.72,3,18.63,6.4,Card,3,0,0,0,0,1,0,0,0,0,4,0.3,1,0
NIG019530,33,Female,Yobe,Yobe City,North East,Secondary,Farmer,Igbo,Middle,Airtel,Prepaid,14,2024-05-28,4866.5,81971.46,3.27,536.05,60,4G,0.098,1.85,17.5,2,42.93,3,Bank Transfer,0,0,0,0,1,1,1,1,0,0,5,1.8,1,1
NIG019531,30,Female,Ekiti,Ekiti City,South West,Primary,Trader,Hausa,Middle,Glo,Prepaid,38,2022-06-08,3435.27,131148.57,3.81,742.53,53,4G,0.158,4.13,2.36,2,7.42,9.3,Card,2,0,1,0,1,0,0,1,0,0,2,1.5,1,0
NIG019532,24,Male,Kogi,Kogi City,North Central,Masters,Entrepreneur,Yoruba,Low,9mobile,Postpaid,8,2024-11-24,9736.16,93363.83,4.87,888.73,48,4G,0.129,0.22,21.55,1,24.9,8.5,POS,0,1,0,0,0,0,1,1,0,1,2,0.3,1,0
NIG019533,77,Male,Delta,Delta City,South South,Secondary,Accountant,English,Middle,MTN,Postpaid,3,2025-04-23,11398.72,43028.59,6.88,372.73,55,4G,0.155,2.73,6.87,1,3.74,7.6,Mobile Money,2,0,0,0,1,0,0,1,0,0,6,1.3,1,1
NIG019534,78,Male,Lagos,Epe,South West,Secondary,Unemployed,Yoruba,Low,MTN,Prepaid,10,2024-09-25,5117.93,36250.72,1.33,553.74,48,4G,0.214,1.42,8.08,6,7.25,1.9,Bank Transfer,2,0,0,0,1,1,1,1,0,0,0,1,1,1
NIG019535,42,Female,Kaduna,Kagoro,North West,Secondary,Teacher,Kanuri,Low,MTN,Prepaid,33,2022-11-05,5908.49,219082.16,2.83,422.52,40,4G,0.07,1.67,10.5,2,92.21,5.2,Mobile Money,3,1,0,0,1,0,1,1,0,0,1,0.3,1,0
NIG019536,24,Male,Kano,Karaye,North West,Secondary,Engineer,Hausa,Middle,Airtel,Postpaid,1,2025-06-22,4994.18,4997.64,3.56,249.2,43,4G,0.216,1.56,25.93,3,16.4,5.9,POS,0,1,0,0,0,1,1,1,0,1,4,0.2,1,0
NIG019537,44,Male,Kano,Karaye,North West,Secondary,Teacher,Hausa,Low,Glo,Postpaid,2,2025-05-23,5676.04,10975.39,5.67,301.99,53,3G,0.031,1.35,7.76,2,3.78,1.5,Bank Transfer,1,0,0,0,1,1,0,1,1,2,5,3.8,1,0
NIG019538,20,Male,FCT,Gwagwalada,North Central,Primary,Student,English,Middle,9mobile,Prepaid,12,2024-07-27,2186.25,23369.31,0.53,166.23,55,4G,0.126,1.64,43.72,6,24.64,9.7,Card,0,1,0,0,1,1,0,1,1,1,3,0.7,0,0
NIG019539,22,Male,Borno,Borno City,North East,Secondary,Banker,Igbo,Low,MTN,Prepaid,1,2025-06-22,3499.26,3584.62,0.4,428.74,51,3G,0.053,0.03,10.04,1,15.5,6.1,USSD,0,0,0,0,0,1,0,1,0,3,4,0.1,1,0
NIG019540,23,Male,Yobe,Yobe City,North East,Secondary,Student,Hausa,Middle,Glo,Prepaid,42,2022-02-08,5392.87,165144.89,0.91,190.15,42,4G,0.017,0.16,30.83,2,13.25,4.6,POS,0,0,0,0,1,0,1,1,0,1,3,0.9,1,0
NIG019541,35,Female,Niger,Niger City,North Central,No Formal Education,Unemployed,English,Low,Glo,Prepaid,3,2025-04-23,4095.01,15715.36,2.19,623.62,53,3G,0.218,0.31,16.39,3,15.73,7.7,Cash,1,1,0,0,0,0,0,1,0,0,3,4.3,1,0
NIG019542,50,Male,Enugu,Enugu City,South East,Primary,Lawyer,Igbo,Middle,MTN,Prepaid,6,2025-01-23,3751.34,22281.58,0.28,668.88,47,4G,0.227,2.63,58.26,1,51.19,9.7,Bank Transfer,1,0,0,0,1,1,1,1,0,0,5,1.3,0,0
NIG019543,24,Male,Kebbi,Kebbi City,North West,HND/BSc,Artisan,Igbo,High,9mobile,Prepaid,1,2025-06-22,2561.89,2887.41,8.62,310.13,52,4G,0.109,2.45,33.06,1,24.39,2.3,Bank Transfer,1,1,0,0,1,1,1,0,1,1,4,0.6,1,0
NIG019544,37,Female,Ekiti,Ekiti City,South West,PhD,Civil Servant,Fulani,Low,MTN,Postpaid,17,2024-02-28,2835.65,42025.46,1.31,427.89,53,5G,0.093,1.15,23.7,3,1.25,4.1,Card,2,0,0,0,0,1,0,0,0,5,4,2.3,1,0
NIG019545,41,Male,Edo,Edo City,South South,Secondary,Trader,Fulani,Low,Airtel,Prepaid,28,2023-04-04,2781.15,99549.28,9.6,555.57,50,3G,0.043,1.25,35.96,2,27.94,3.5,Bank Transfer,0,0,1,0,1,1,0,1,1,2,4,1.3,1,0
NIG019546,61,Female,Jigawa,Jigawa City,North West,OND/NCE,Civil Servant,Yoruba,Middle,Airtel,Prepaid,49,2021-07-13,4064.32,231311.68,4.91,847.06,46,4G,0.176,3.27,52.06,0,14.59,10,Bank Transfer,0,0,0,0,0,1,0,1,0,3,2,1.5,1,0
NIG019547,27,Female,Ekiti,Ekiti City,South West,HND/BSc,Trader,Yoruba,Middle,MTN,Prepaid,23,2023-09-01,5378.34,106379.13,6.53,569.13,49,4G,0.211,3.21,63.56,3,45.46,1.2,Card,0,0,1,0,1,0,1,0,0,2,2,0.3,1,1
NIG019548,21,Male,Lagos,Epe,South West,No Formal Education,Farmer,English,Middle,Airtel,Prepaid,32,2022-12-05,1773.96,55770.91,2.86,130.64,52,4G,0.232,2.51,7.43,3,42.78,4.4,Mobile Money,0,0,1,0,1,1,1,1,1,0,1,2.2,0,0
NIG019549,55,Female,Ekiti,Ekiti City,South West,OND/NCE,Student,Igbo,Low,MTN,Prepaid,25,2023-07-03,2432.23,49410.76,3.54,484.03,50,4G,0.122,0.71,20.9,1,16.67,7.8,USSD,1,0,1,0,1,1,0,1,0,0,2,0.8,0,0
NIG019550,29,Female,Abia,Abia City,South East,Secondary,Unemployed,English,Middle,MTN,Prepaid,5,2025-02-22,1698.06,6285.47,0.8,731.81,49,5G,0.074,0.73,45.21,2,0.19,5.3,Card,0,0,0,1,1,1,0,0,0,4,0,1.3,1,0
NIG019551,59,Male,Lagos,Lagos,South West,Secondary,Retiree,Hausa,Low,9mobile,Prepaid,1,2025-06-22,4765.97,5971.12,0.88,278.76,55,4G,0.015,4,16.69,1,35.4,2.2,POS,0,0,0,0,0,1,1,0,0,0,2,3.3,0,0
NIG019552,37,Male,Lagos,Epe,South West,OND/NCE,IT Professional,Yoruba,Middle,MTN,Prepaid,16,2024-03-29,3339.97,58377.75,7.02,1870.4,57,4G,0.053,3.12,41.28,1,14.54,7.4,Card,1,1,0,0,1,0,0,1,1,1,1,1.2,1,0
NIG019553,23,Male,Lagos,Badagry,South West,Primary,Banker,Hausa,Low,Airtel,Postpaid,6,2025-01-23,4241.69,24420.75,5.06,1120.14,51,4G,0.179,5.45,23.48,0,35.17,2.7,Mobile Money,1,0,0,0,0,1,0,1,0,1,1,2.3,1,0
NIG019554,43,Female,Adamawa,Adamawa City,North East,Primary,Civil Servant,Yoruba,Middle,MTN,Postpaid,26,2023-06-03,6790.01,174783.8,5.55,645.32,48,3G,0.16,1.01,15.26,4,1.45,2.3,Card,0,0,0,1,1,0,0,1,1,0,3,1.4,1,0
NIG019555,42,Female,Katsina,Katsina City,North West,Secondary,Trader,Pidgin,Middle,MTN,Prepaid,52,2021-04-14,1554.28,68099.01,8.03,770.23,45,4G,0.111,0.89,11.79,2,16.69,3.6,POS,1,1,0,0,1,0,0,1,1,0,2,1,1,0
NIG019556,74,Male,Kano,Gwarzo,North West,OND/NCE,Lawyer,Hausa,Low,Glo,Postpaid,29,2023-03-05,4796.26,112047.76,7.3,195,47,4G,0.018,0.29,28.64,1,15.34,7.3,Mobile Money,1,0,0,1,1,1,0,1,0,2,4,2.8,1,0
NIG019557,34,Male,Kebbi,Kebbi City,North West,Secondary,Unemployed,Pidgin,Low,MTN,Prepaid,2,2025-05-23,2656.66,5452.21,4.27,287.92,50,2G,0.004,2.7,15.62,2,0.99,9.5,Mobile Money,0,0,0,0,1,0,1,1,1,1,3,4.3,1,0
NIG019558,37,Female,Kaduna,Kafanchan,North West,Secondary,Retiree,Yoruba,Low,MTN,Postpaid,22,2023-10-01,2000,45370.93,2.42,815.77,47,4G,0.148,1.23,17.23,3,15.47,5.7,Airtime Transfer,0,1,0,0,1,1,1,0,0,1,3,2.4,1,0
NIG019559,39,Male,Lagos,Badagry,South West,Secondary,Lawyer,Hausa,Middle,MTN,Prepaid,40,2022-04-09,3944.07,186179.57,10.28,497.22,42,4G,0.208,1.12,0.47,2,23.96,1,Bank Transfer,3,1,0,0,0,1,1,0,0,1,2,1.2,1,0
NIG019560,34,Female,Ebonyi,Ebonyi City,South East,Masters,Farmer,Yoruba,Low,MTN,Prepaid,71,2019-09-22,1784.65,119796.86,4.5,501.21,44,4G,0.127,4.78,37.55,2,76.74,2.9,USSD,1,0,0,1,1,1,0,1,0,2,4,4,1,0
NIG019561,21,Male,Rivers,Bonny,South South,Masters,Trader,Yoruba,Middle,9mobile,Prepaid,54,2021-02-13,1087.08,72934.32,5.22,776.07,52,4G,0.024,3.5,8.03,0,20.79,7.3,Mobile Money,0,1,0,0,1,1,0,1,1,2,4,0.1,0,0
NIG019562,78,Female,Bauchi,Bauchi City,North East,Primary,Teacher,English,Middle,MTN,Postpaid,13,2024-06-27,7733.75,98775.9,3.73,131.24,42,2G,0.241,2.02,9.89,3,2.8,3.4,POS,1,0,0,0,1,1,0,1,0,2,4,0.5,0,0
NIG019563,37,Female,Kaduna,Kagoro,North West,OND/NCE,Lawyer,Igbo,Middle,Airtel,Prepaid,1,2025-06-22,4551.59,3864.41,6.9,235.58,47,4G,0.206,1.3,11.07,2,9.89,5.6,Bank Transfer,1,1,0,0,1,1,0,1,0,2,2,0.7,1,1
NIG019564,33,Female,Ondo,Ondo City,South West,Secondary,Trader,Hausa,Middle,Glo,Prepaid,3,2025-04-23,1467.72,4191.1,5.6,973.26,43,4G,0.088,1.71,22.07,2,7.33,7.7,Mobile Money,1,1,0,0,0,1,0,1,0,0,2,0.6,1,0
NIG019565,42,Male,Zamfara,Zamfara City,North West,Masters,Artisan,Hausa,Low,MTN,Prepaid,19,2023-12-30,2752.44,55909.08,1.28,563.84,40,4G,0.084,5.61,11,3,10,3.5,Cash,0,0,0,0,0,1,1,0,0,1,3,1.8,1,0
NIG019566,56,Male,Benue,Benue City,North Central,OND/NCE,Farmer,Hausa,Low,9mobile,Prepaid,17,2024-02-28,1786.27,27092.04,13.29,385.18,51,4G,0.181,0.14,58.6,1,6.06,7.7,Card,1,0,0,0,0,1,0,1,0,4,2,2.4,1,0
NIG019567,33,Male,Kaduna,Zaria,North West,Secondary,Artisan,Igbo,Low,Glo,Prepaid,2,2025-05-23,3385.28,6177.34,11.22,469.64,52,4G,0.031,2.33,15.43,1,3.06,8,Mobile Money,1,0,0,0,1,1,0,0,0,3,6,0.4,1,1
NIG019568,68,Male,Imo,Imo City,South East,Masters,Civil Servant,Igbo,Middle,Glo,Prepaid,36,2022-08-07,2818.8,91769.6,10.38,537.66,47,2G,0.194,0.65,33.36,2,15.91,3.9,USSD,3,1,1,0,1,0,0,1,0,0,3,0.2,0,0
NIG019569,36,Female,Oyo,Ogbomoso,South West,Secondary,Artisan,Kanuri,Low,MTN,Prepaid,2,2025-05-23,1994.02,4196.54,11.04,995.21,47,4G,0.218,0.73,11.34,1,18.89,3.4,Card,1,0,1,0,0,1,0,0,1,2,1,0.7,0,1
NIG019570,66,Male,Kogi,Kogi City,North Central,Masters,Farmer,Hausa,Middle,MTN,Prepaid,6,2025-01-23,3392.39,14635.38,0.66,731,50,3G,0.159,3.77,6.87,1,31.04,9.3,Airtime Transfer,1,0,1,0,1,1,0,0,0,0,3,1.7,1,0
NIG019571,55,Female,Rivers,Obio-Akpor,South South,OND/NCE,Banker,English,Low,Glo,Postpaid,43,2022-01-09,12047.04,479405.21,1.86,659.08,46,3G,0.186,4.52,64.79,0,13.42,9.2,Airtime Transfer,2,0,0,0,1,1,0,0,1,2,3,5.6,0,0
NIG019572,31,Male,Niger,Niger City,North Central,HND/BSc,Entrepreneur,Fulani,Middle,MTN,Hybrid,67,2020-01-20,5316.4,381314.55,3.08,294.41,41,3G,0.213,0.01,13.55,2,23.9,6.2,Bank Transfer,1,0,1,0,0,0,0,1,0,1,1,0.4,0,0
NIG019573,46,Male,Kano,Gwarzo,North West,Primary,Banker,Yoruba,Low,Airtel,Postpaid,2,2025-05-23,2772.23,5743.61,7.7,355.44,55,4G,0.165,0.81,4.83,2,61.82,1.9,Card,0,0,1,0,1,1,1,1,0,2,4,1.6,1,1
NIG019574,68,Male,Kwara,Kwara City,North Central,Secondary,Unemployed,English,Low,Airtel,Prepaid,40,2022-04-09,2150.79,103744.94,5.61,1105.24,37,4G,0.266,2.71,10.82,1,24.46,5.9,Cash,1,0,0,0,1,1,1,1,0,2,4,8.1,0,1
NIG019575,46,Male,Oyo,Ibadan,South West,Primary,Trader,Yoruba,Middle,Airtel,Prepaid,1,2025-06-22,2106.81,1506.56,5.12,608.76,42,4G,0.236,0.74,19.28,2,48.21,3.3,Mobile Money,1,1,1,0,1,1,1,0,0,0,1,0.9,0,1
NIG019576,46,Female,Imo,Imo City,South East,HND/BSc,Student,English,Low,Airtel,Prepaid,87,2018-05-30,4000.42,293651.38,9.55,864.41,56,4G,0.253,3.92,43.68,2,22.45,2.7,USSD,2,0,1,0,0,1,0,0,0,1,1,1.1,1,0
NIG019577,46,Female,Niger,Niger City,North Central,Secondary,Driver,English,Middle,Airtel,Prepaid,17,2024-02-28,4521.43,82387.03,4.66,841.78,57,3G,0.037,0.01,25.99,3,2.58,4.5,USSD,0,0,1,0,1,0,0,1,0,0,4,0.7,1,0
NIG019578,47,Female,Borno,Borno City,North East,HND/BSc,Entrepreneur,Hausa,Low,Airtel,Prepaid,4,2025-03-24,4458.25,22503.18,16.57,444.29,54,3G,0.173,2.17,45.51,2,55.14,2.7,Mobile Money,0,0,0,0,1,1,0,1,1,2,7,0.8,1,1
NIG019579,47,Female,Abia,Abia City,South East,Primary,Farmer,Yoruba,Low,Glo,Prepaid,108,2016-09-07,2171.91,288803.68,9.52,350.88,56,4G,0.251,0.57,22.08,2,2.31,5.3,Bank Transfer,1,0,0,0,1,0,0,1,0,0,5,0.5,1,1
NIG019580,72,Female,Abia,Abia City,South East,OND/NCE,Student,Hausa,Low,MTN,Prepaid,53,2021-03-15,948.1,47697.15,9.32,530.57,54,4G,0.043,1.16,28.27,2,17.29,9.6,Mobile Money,1,0,0,0,1,1,0,1,0,0,0,1,1,0
NIG019581,51,Male,Bauchi,Bauchi City,North East,Primary,Trader,Hausa,High,MTN,Prepaid,22,2023-10-01,761.9,18796.22,2.06,386.35,55,4G,0.02,1.95,24.55,2,7.59,8.5,USSD,1,1,0,0,1,0,1,1,0,0,7,0.1,1,0
NIG019582,47,Female,Kaduna,Kagoro,North West,Secondary,Entrepreneur,English,Low,9mobile,Prepaid,41,2022-03-10,3664.04,128534.28,2.37,562.07,41,4G,0.257,0.12,7.46,3,2,5.5,Bank Transfer,1,0,0,0,1,1,0,1,0,0,5,0.7,1,0
NIG019583,46,Female,Lagos,Ikeja,South West,Secondary,Driver,English,Low,Airtel,Prepaid,6,2025-01-23,4427.85,33680.56,3.38,891.66,37,4G,0.012,1.1,5.12,4,29.13,8.5,Airtime Transfer,0,1,0,0,1,0,0,1,0,2,1,2.5,1,0
NIG019584,43,Female,Kwara,Kwara City,North Central,Secondary,Artisan,Kanuri,Low,MTN,Hybrid,17,2024-02-28,2443.42,46214.97,3.2,684.7,48,3G,0.106,0.68,16.57,2,65.36,5.5,Bank Transfer,2,1,1,0,1,1,0,0,0,3,4,3.5,1,0
NIG019585,29,Female,Ondo,Ondo City,South West,Secondary,Sales Rep,Yoruba,Low,9mobile,Prepaid,20,2023-11-30,4589.97,94412.86,3.33,738.8,43,4G,0.03,0.94,21.44,2,10.45,2.8,Bank Transfer,1,0,1,0,1,0,1,1,0,0,7,8.5,0,1
NIG019586,56,Male,Kaduna,Kafanchan,North West,Secondary,Driver,English,Low,Airtel,Postpaid,29,2023-03-05,13288.46,412024.65,4.39,443.35,42,4G,0.097,2.37,2.34,2,0.77,7.6,Card,2,0,1,0,0,1,0,0,1,3,3,1.8,0,0
NIG019587,43,Male,Benue,Benue City,North Central,Primary,Artisan,Hausa,Low,Airtel,Postpaid,2,2025-05-23,8043.9,14753.01,6.8,730.88,55,4G,0.265,0.35,16.43,1,18.33,8.4,USSD,1,1,0,0,0,1,0,0,1,3,4,0.7,1,0
NIG019588,37,Male,Ondo,Ondo City,South West,Masters,Entrepreneur,Igbo,Middle,Airtel,Prepaid,13,2024-06-27,4361.49,56554.28,0.94,234.18,48,4G,0.223,5.66,14.09,4,15.87,8.3,Bank Transfer,0,0,1,0,1,1,0,0,0,1,3,2.7,1,0
NIG019589,37,Male,Lagos,Lagos,South West,Secondary,Trader,Hausa,Middle,MTN,Prepaid,13,2024-06-27,4618.94,72298.31,7.42,274.39,55,4G,0.086,4.43,6.1,4,5.88,7.4,USSD,0,0,0,0,1,1,0,1,0,1,2,3.5,0,0
NIG019590,47,Female,Gombe,Gombe City,North East,Primary,Driver,Hausa,Low,Glo,Prepaid,78,2019-02-24,3556.53,227708.99,9.47,372.29,48,4G,0.074,0.34,14.35,2,18.03,7.2,Card,4,1,0,0,1,1,0,1,0,1,6,0.1,1,0
NIG019591,37,Male,Enugu,Enugu City,South East,OND/NCE,Trader,English,Middle,MTN,Prepaid,23,2023-09-01,5718.79,153448.59,7.53,593.6,56,3G,0.224,0.01,3.79,1,5.81,1.1,USSD,2,1,1,0,1,0,0,1,0,2,1,2.4,0,0
NIG019592,39,Female,Lagos,Badagry,South West,HND/BSc,Entrepreneur,English,Low,Airtel,Prepaid,2,2025-05-23,5078.79,9822.19,3.4,132.49,49,3G,0.075,1.08,25.79,2,7.84,9.1,Mobile Money,3,0,0,0,1,1,1,1,0,1,2,1.1,1,0
NIG019593,32,Female,Rivers,Bonny,South South,Masters,Artisan,Yoruba,Middle,Glo,Prepaid,2,2025-05-23,3143.27,4680.63,3.24,155.92,43,2G,0.11,4.14,24.77,4,11.41,4.2,Mobile Money,2,1,1,0,1,1,1,1,1,4,5,0.9,0,0
NIG019594,24,Male,Sokoto,Sokoto City,North West,Masters,Doctor,English,Low,9mobile,Postpaid,9,2024-10-25,10302.14,114720.08,4.43,274.9,45,3G,0.077,1.33,6.02,5,24.43,7.6,USSD,1,0,0,0,1,1,1,1,0,2,2,0.9,1,0
NIG019595,36,Male,Kano,Gwarzo,North West,Masters,Lawyer,Hausa,Middle,9mobile,Prepaid,9,2024-10-25,1789.51,19554.86,5.6,671.97,51,4G,0.216,0.78,12.51,0,40.38,1.1,Cash,1,0,0,0,0,1,1,0,0,1,3,1.9,1,0
NIG019596,48,Female,Benue,Benue City,North Central,OND/NCE,Teacher,Hausa,Middle,MTN,Prepaid,1,2025-06-22,5784.06,5217.45,13.65,673.18,42,4G,0.295,0.73,1.89,3,8.29,6.5,USSD,1,1,0,0,1,1,1,0,0,1,2,0.5,0,0
NIG019597,33,Male,Ogun,Ogun City,South West,OND/NCE,Entrepreneur,Hausa,Middle,Airtel,Prepaid,32,2022-12-05,2343.45,80320.3,9.66,1651.3,49,4G,0.088,0.33,25.74,0,29.48,4.6,Card,1,0,0,1,1,1,0,1,0,2,0,2.1,1,0
NIG019598,43,Male,Lagos,Badagry,South West,No Formal Education,Student,Yoruba,Low,MTN,Prepaid,16,2024-03-29,1825.5,28742.95,4.55,738.68,46,4G,0.133,1.41,22.38,1,29.75,6.9,USSD,1,0,0,0,0,1,1,1,0,1,4,1.2,1,1
NIG019599,36,Male,Plateau,Plateau City,North Central,HND/BSc,Artisan,English,Middle,MTN,Prepaid,8,2024-11-24,6007.75,34493.06,14.45,612.15,52,4G,0.115,0.04,4.56,4,2.38,9,USSD,2,1,0,0,1,1,1,1,1,1,5,3.9,1,0
NIG019600,28,Male,Sokoto,Sokoto City,North West,Secondary,Civil Servant,Igbo,Low,Glo,Postpaid,5,2025-02-22,12322.32,58446.12,2.83,1002.73,42,4G,0.218,9.79,23.1,1,43.74,1.7,POS,0,0,0,0,1,1,1,1,0,1,3,1.4,1,1
NIG019601,42,Male,Kaduna,Zaria,North West,Secondary,Engineer,Igbo,Low,Glo,Postpaid,5,2025-02-22,7656.54,34356.18,1.38,374.34,57,4G,0.145,0.95,20.9,0,2.3,7.1,Mobile Money,1,1,0,1,1,1,1,1,0,0,2,10,0,0
NIG019602,40,Female,Kaduna,Zaria,North West,OND/NCE,Engineer,Hausa,Low,Glo,Postpaid,41,2022-03-10,2739.54,108266.79,4.6,294.82,57,3G,0.01,2.2,38.45,1,2.64,4.4,USSD,0,0,0,0,0,0,1,1,0,2,3,3.7,1,0
NIG019603,35,Female,Taraba,Taraba City,North East,Primary,Banker,Igbo,Low,MTN,Prepaid,15,2024-04-28,6036.08,87851.17,7.65,302.31,49,3G,0.185,1.64,12.54,6,17.52,6.4,Card,2,0,1,1,0,1,1,0,0,1,1,0.4,1,0
NIG019604,36,Female,Lagos,Badagry,South West,HND/BSc,IT Professional,English,Low,MTN,Prepaid,28,2023-04-04,1584.4,47196.87,11.98,479.61,48,4G,0.025,2.25,12.02,4,8.09,2.6,Bank Transfer,2,1,0,1,0,1,0,1,0,1,5,4,1,0
NIG019605,21,Male,Plateau,Plateau City,North Central,Secondary,Unemployed,English,Middle,Airtel,Postpaid,22,2023-10-01,11450.96,217350.88,3.65,696.77,56,4G,0.01,2.63,54.94,3,5.06,8.6,Mobile Money,1,0,0,0,1,1,0,0,0,1,2,2.6,1,0
NIG019606,26,Male,Kano,Rano,North West,Secondary,Civil Servant,English,Low,9mobile,Postpaid,17,2024-02-28,7411.49,115376.03,11.08,154.59,56,4G,0.219,0.33,34.47,3,16.03,6.6,Mobile Money,1,0,1,0,1,1,0,0,0,1,3,0.7,1,0
NIG019607,22,Female,Kano,Gwarzo,North West,Primary,Driver,Hausa,Middle,MTN,Prepaid,9,2024-10-25,4952.59,34860.77,2.38,594.97,58,3G,0.12,5.32,14.07,1,8.27,1.9,USSD,0,0,0,0,1,0,0,1,0,1,8,2.7,1,1
NIG019608,38,Female,Adamawa,Adamawa City,North East,Primary,Student,Yoruba,Middle,MTN,Prepaid,1,2025-06-22,4403.11,3690.9,1.43,422.72,52,2G,0.134,2.5,14.84,2,33.37,8.5,Bank Transfer,1,0,0,0,1,1,0,1,0,1,3,0.5,0,0
NIG019609,30,Male,Enugu,Enugu City,South East,Primary,Entrepreneur,Yoruba,Low,MTN,Prepaid,13,2024-06-27,3310.86,39495.81,9.6,176.22,65,4G,0.162,0.79,8.63,0,31.18,9.8,Card,0,1,1,0,1,1,0,0,1,4,2,1.2,1,1
NIG019610,28,Male,Anambra,Anambra City,South East,Secondary,Entrepreneur,Pidgin,Low,Glo,Postpaid,29,2023-03-05,8643.6,294764.58,5.31,171.29,56,3G,0.054,2.57,23.49,2,44.09,2.3,Bank Transfer,0,0,1,0,1,1,0,1,0,0,3,0.5,1,0
NIG019611,34,Female,Imo,Imo City,South East,No Formal Education,Entrepreneur,Hausa,Low,Airtel,Prepaid,32,2022-12-05,3503.07,85288.96,10.11,502.24,50,5G,0.107,7.63,8.89,5,77.82,2.1,Bank Transfer,0,0,0,0,0,0,0,1,0,1,5,0.1,1,1
NIG019612,20,Male,Ekiti,Ekiti City,South West,OND/NCE,Artisan,Yoruba,Middle,9mobile,Postpaid,58,2020-10-16,6796.76,465844.45,6.52,673.45,54,3G,0.154,1.26,5.44,3,1.93,2.1,Bank Transfer,1,0,0,0,0,1,1,1,0,1,3,0.2,1,1
NIG019613,41,Male,Delta,Delta City,South South,HND/BSc,Artisan,English,Middle,Glo,Prepaid,41,2022-03-10,3830.91,137236.6,14.35,1000.49,58,4G,0.122,0.37,39.87,1,33.09,3.9,USSD,0,0,0,0,0,1,1,1,1,1,1,0.2,1,0
NIG019614,31,Female,Yobe,Yobe City,North East,HND/BSc,Unemployed,English,Middle,Airtel,Prepaid,43,2022-01-09,7083.73,304713.15,8.24,546.79,46,4G,0.202,3.98,42.53,0,3.22,1.4,POS,1,0,1,0,0,1,1,1,0,2,3,0.6,1,1
NIG019615,29,Male,Ebonyi,Ebonyi City,South East,Secondary,Trader,Yoruba,Low,Airtel,Postpaid,6,2025-01-23,7204.21,32698.45,14.63,635.43,38,2G,0.121,2.34,18.23,3,60.09,5.1,Bank Transfer,1,0,0,0,0,1,0,1,0,0,5,0,1,0
NIG019616,36,Female,Kogi,Kogi City,North Central,OND/NCE,Civil Servant,Yoruba,High,MTN,Prepaid,35,2022-09-06,5140.78,191375.39,4.27,430.91,57,4G,0.176,1.98,10.03,2,6.48,6.7,Bank Transfer,1,1,0,0,1,0,1,1,0,1,8,1.3,1,0
NIG019617,59,Female,Kogi,Kogi City,North Central,Secondary,Student,English,Low,9mobile,Prepaid,40,2022-04-09,2052.64,97927.15,8.6,385.92,47,4G,0.206,0.43,78.51,4,9.36,9,USSD,1,1,1,0,1,1,1,1,0,0,5,4.5,0,0
NIG019618,45,Female,Niger,Niger City,North Central,Secondary,Driver,Yoruba,Middle,MTN,Postpaid,29,2023-03-05,9113.89,264439.87,1.13,620.31,58,4G,0.273,1.68,21.78,1,27.41,3.6,Bank Transfer,1,0,0,0,0,1,0,1,0,1,3,0.4,1,0
NIG019619,49,Male,Bauchi,Bauchi City,North East,Secondary,Civil Servant,Hausa,Low,Glo,Prepaid,116,2016-01-11,3746.16,314197.07,15.79,1417.13,54,3G,0.156,0.7,35.85,3,6.71,7.4,Airtime Transfer,1,1,1,0,0,1,0,1,0,3,4,4,0,0
NIG019620,33,Female,Enugu,Enugu City,South East,Secondary,Unemployed,Igbo,Low,MTN,Prepaid,42,2022-02-08,5555.6,288285.21,2.93,850.25,58,3G,0.241,0.07,42.56,4,61.97,3.8,Cash,0,0,1,0,1,1,0,1,1,4,2,6.1,0,0
NIG019621,30,Female,Anambra,Anambra City,South East,Secondary,IT Professional,Yoruba,Low,Airtel,Prepaid,110,2016-07-09,5943.43,598632.96,3.04,653.61,44,4G,0.256,2.14,18.85,3,12.12,3.5,Card,0,0,0,1,0,1,0,1,0,0,3,1.3,1,1
NIG019622,38,Female,Oyo,Oyo,South West,HND/BSc,Civil Servant,English,Low,Glo,Postpaid,40,2022-04-09,6486.58,248692.49,12.57,255.9,59,4G,0.202,0.9,28.87,3,57.53,9.4,POS,4,0,0,0,0,1,0,1,0,1,1,0.3,1,0
